Trade_Date,Symbol,Company_Name,Type,Sector,Industry,MarketCapitalization,Beta,P_Open,P_High,P_Low,P_Close,volume,Prev_Close (Price),P_50D_MA,P_200D_MA,V_14D_MA,V_50D_MA,Options,hi_250d,lo_250d,Close_to_Open (% from Prev Day Close),Open_Close (%),High_Close(%),Low_Close(%),Close_to_Close (%),Shares_Out,Shares_Float,Short_Ratio,Short_Percent_Float,Earnings_Date,Shares_Insiders,Shares_Institutions
2025-07-02,IBTO,iShares iBonds Dec 2033 Term Treasury ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,24.31,24.337,24.29,24.317,20200.0,,24.059,23.736,57292.86,53350.0,False,24.541,22.846,,0.028794734677093585,0.08224698770407358,-0.11103343340050592,,,,,,,,
2025-07-02,IBDZ,iShares iBonds Dec 2034 Term Corporate ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.98,26.02,25.92,26.02,280000.0,,25.512,25.163,60528.57,78280.0,False,26.05,24.192,,0.15396458814472344,0.0,-0.38431975403534924,,,,,,,,
2025-07-02,IBTP,iShares iBonds Dec 2034 Term Treasury ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.52,25.533,25.49,25.525,11700.0,,25.247,25.041,28692.86,24310.0,False,25.925,24.006,,0.019592476489024315,0.031341821743399306,-0.1371204701273267,,,,,,,,
2025-07-02,IBCA,iShares iBonds Dec 2035 Term Corporate ETF,ETF,,ETF,0.0,0.0,25.46,26.05,25.45,25.5139,13653.0,,25.035,0.0,21504.86,40646.62,False,0.0,0.0,,0.2117046347211262,2.101207577046242,-0.2504517145555963,,,,,,,,
2025-07-02,IBTQ,iShares iBonds Dec 2035 Term Treasury ETF,ETF,,ETF,0.0,0.0,25.09,25.1,25.07,25.1,1100.0,,24.874,0.0,5692.86,4126.0,False,0.0,0.0,,0.039856516540460594,0.0,-0.11952191235060214,,,,,,,,
2025-07-02,IBGA,iShares iBonds Dec 2044 Term Treasury ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,24.52,24.578,24.52,24.578,3300.0,,24.319,24.531,7771.43,8510.0,False,26.417,23.329,,0.2365415986949422,0.0,-0.235983399788428,,,,,,,,
2025-07-02,IBGB,iShares iBonds Dec 2045 Term Treasury ETF,ETF,,ETF,0.0,0.0,24.51,24.562,24.51,24.562,600.0,,24.32,0.0,1235.71,1286.0,False,0.0,0.0,,0.2121583027335765,0.0,-0.2117091442064962,,,,,,,,
2025-07-02,IBGK,iShares iBonds Dec 2054 Term Treasury ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,23.6969,23.6969,23.6969,23.6969,10.0,,23.451,23.946,353.43,301.64,False,26.486,22.614,,0.0,0.0,0.0,,,,,,,,
2025-07-02,IBGL,iShares iBonds Dec 2055 Term Treasury ETF,ETF,,ETF,0.0,0.0,24.34,24.391,24.34,24.391,500.0,,24.205,0.0,464.29,502.0,False,0.0,0.0,,0.20953163516844037,0.0,-0.20909351810093224,,,,,,,,
2025-07-02,IBIB,iShares iBonds Oct 2025 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.26,25.26,25.254,25.26,6400.0,,25.179,24.822,18014.29,13996.0,False,25.26,24.024,,0.0,0.0,-0.023752969121141044,,,,,,,,
2025-07-02,IBIC,iShares iBonds Oct 2026 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.625,25.64,25.61,25.61,13400.0,,25.542,25.121,9914.29,12902.0,False,25.631,24.196,,-0.058536585365855875,0.11714174150722818,0.0,,,,,,,,
2025-07-02,IBID,iShares iBonds Oct 2027 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.885,25.89,25.88,25.882,17900.0,,25.763,25.302,9592.86,9648.0,False,25.939,24.333,,-0.01158972377825039,0.030909512402438447,-0.0077273781006199065,,,,,,,,
2025-07-02,IBIE,iShares iBonds Oct 2028 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,26.01,26.03,26.01,26.025,5500.0,,25.841,25.351,8914.29,40964.0,False,26.026,24.352,,0.057670126874267646,0.01921229586936622,-0.0576368876080577,,,,,,,,
2025-07-02,IBIF,iShares iBonds Oct 2029 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,26.06,26.06,26.03,26.05,12300.0,,25.814,25.311,6778.57,7400.0,False,26.051,24.356,,-0.038372985418257906,0.038387715930894475,-0.07677543186180259,,,,,,,,
2025-07-02,IBIG,iShares iBonds Oct 2030 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,26.14,26.16,26.124,26.128,48400.0,,25.871,25.361,17428.57,17792.0,False,26.171,24.407,,-0.04590665646518919,0.12247397428046551,-0.015309246785063287,,,,,,,,
2025-07-02,IBIH,iShares iBonds Oct 2031 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.984,25.984,25.97,25.976,5700.0,,25.669,25.182,5128.57,5142.0,False,26.026,24.274,,-0.030788177339911755,0.030797659377897565,-0.023098244533416336,,,,,,,,
2025-07-02,IBII,iShares iBonds Oct 2032 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.69,25.69,25.665,25.68,4800.0,,25.35,24.897,3042.86,2928.0,False,25.705,24.044,,-0.03892565200467716,0.03894080996885344,-0.05841121495327325,,,,,,,,
2025-07-02,IBIJ,iShares iBonds Oct 2033 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.69,25.703,25.689,25.703,2800.0,,25.369,24.957,2428.57,2380.0,False,25.757,24.106,,0.0506033476060651,0.0,-0.05446834999805216,,,,,,,,
2025-07-02,IBIK,iShares iBonds Oct 2034 Term TIPS ETF,ETF,ETF-Target Maturity,ETF,0.0,0.0,25.5,25.52,25.49,25.52,8800.0,,25.193,24.884,39028.57,32904.0,False,25.561,23.981,,0.07843137254901794,0.0,-0.11755485893417374,,,,,,,,
2025-07-02,IBIL,iShares iBonds Oct 2035 Term TIPS ETF,Common Stock,,ETF,0.0,0.0,25.14,25.14,25.125,25.135,3900.0,,24.832,0.0,2978.57,5188.0,False,0.0,0.0,,-0.019888623707235504,0.019892580067630814,-0.03978516013527576,,,,,,,,
2025-07-02,HYG,iShares iBoxx $ High Yield Corporate Bond ETF,ETF,ETF-High Yield Bond,ETF,0.0,0.0,80.17,80.32,80.085,80.32,32359471.0,,78.798,76.977,36507257.93,39169513.16,True,80.32,72.831,,0.1871024073842977,0.0,-0.2925796812748997,,,,,,,,
2025-07-02,LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF,ETF,ETF-Corporate Bond,ETF,0.0,0.0,108.98,109.32,108.895,109.32,24284510.0,,107.201,105.957,29445278.71,26766272.04,True,109.608,102.748,,0.31198385024774195,0.0,-0.3887669227954603,,,,,,,,
2025-07-02,INDY,iShares India 50 ETF,ETF,ETF-India Equity,ETF,0.0,0.0,54.2,54.3364,54.1599,54.31,56119.0,,53.033,52.546,113701.36,109614.38,True,57.164,47.15,,0.20295202952029415,0.04860983244337196,-0.2763763579451333,,,,,,,,
2025-07-02,LQDI,iShares Inflation Hedged Corporate Bond ETF,ETF,ETF-Corporate Bond,ETF,0.0,0.0,26.2045,26.2842,26.14,26.2842,18410.0,,25.737,25.397,7925.86,7171.08,True,26.284,24.652,,0.30414623442538113,0.0,-0.5486185617214825,,,,,,,,
2025-07-02,HYGI,iShares Inflation Hedged High Yield Bond ETF,ETF,ETF-High Yield Bond,ETF,0.0,0.0,27.261,27.261,27.261,27.261,100.0,,26.767,26.073,1171.43,2198.0,False,27.262,24.47,,0.0,0.0,0.0,,,,,,,,
2025-07-02,AGIH,iShares Inflation Hedged U.S. Aggregate Bond ETF,ETF,ETF-Inflation-Protected Bond,ETF,0.0,0.0,24.835,24.835,24.835,24.835,100.0,,24.546,24.232,121.43,106.0,False,24.882,23.545,,0.0,0.0,0.0,,,,,,,,
2025-07-02,LQDH,iShares Interest Rate Hedged Corporate Bond ETF,ETF,ETF-Ultrashort Bond,ETF,0.0,0.0,92.63,92.63,92.15,92.255,85930.0,,91.13,89.715,35594.43,45201.1,True,92.255,85.487,,-0.4048364460757854,0.40648203349411954,-0.11381496937834239,,,,,,,,
2025-07-02,HYGH,iShares Interest Rate Hedged High Yield Bond ETF,ETF,ETF-High Yield Bond,ETF,0.0,0.0,86.27,86.4495,86.05,86.24,22366.0,,84.814,82.923,35798.0,40233.22,True,86.24,76.681,,-0.03477454503303713,0.24292671614100833,-0.22031539888682483,,,,,,,,
2025-07-02,IGBH,iShares Interest Rate Hedged Long-Term Corporate Bond ETF,ETF,ETF-Ultrashort Bond,ETF,0.0,0.0,24.01,24.13,24.01,24.13,30968.0,,23.691,23.369,39671.21,27606.48,False,24.13,22.13,,0.4997917534360576,0.0,-0.4973062577703997,,,,,,,,
2025-07-02,AGRH,iShares Interest Rate Hedged U.S. Aggregate Bond ETF,ETF,ETF-Ultrashort Bond,ETF,0.0,0.0,25.825,25.825,25.825,25.825,100.0,,25.651,25.322,585.71,6998.0,False,25.825,24.592,,0.0,0.0,0.0,,,,,,,,
2025-07-02,GVI,iShares Intermediate Government/Credit Bond ETF,ETF,ETF-Short-Term Bond,ETF,0.0,0.0,106.31,106.3799,106.25,106.36,104725.0,,105.37,103.761,89257.5,103928.58,True,106.481,100.195,,0.0470322641331927,0.01871004136894219,-0.10342233922527214,,,,,,,,
2025-07-02,INMU,iShares Intermediate Muni Income Active ETF,ETF,ETF-Muni National Interm,ETF,0.0,0.0,23.36,23.39,23.34,23.39,13200.0,,23.265,23.186,51035.71,49070.0,False,23.613,22.725,,0.12842465753425145,0.0,-0.21376656690893844,,,,,,,,
2025-07-02,CORO,iShares International Country Rotation Active ETF,ETF,ETF-Foreign Large Blend,ETF,0.0,0.0,28.17,28.24,28.17,28.215,900.0,,27.215,0.0,5328.57,3398.0,False,0.0,0.0,,0.15974440894568032,0.08860535176324146,-0.15948963317383716,,,,,,,,
2025-07-02,IFGL,iShares International Developed Real Estate ETF,ETF,ETF-Global Real Estate,ETF,0.0,0.0,22.77,22.88,22.7307,22.79,4914.0,,21.641,20.645,7294.79,20674.64,True,22.88,18.28,,0.08783487044356422,0.39491004826678305,-0.26020184291356013,,,,,,,,
2025-07-02,ISVL,iShares International Developed Small Cap Value Factor ETF,ETF,ETF-Foreign Small/Mid Value,ETF,0.0,0.0,42.01,42.18,41.78,42.179,3400.0,,39.921,37.044,3807.5,8235.54,False,42.179,32.754,,0.4022851701975816,0.0023708480523427994,-0.9459683728869838,,,,,,,,
2025-07-02,BIDD,iShares International Dividend Active ETF,ETF,ETF-Foreign Large Blend,ETF,0.0,0.0,27.1,27.28,27.095,27.25,51400.0,,26.637,0.0,159878.57,132472.0,False,0.0,0.0,,0.5535055350553453,0.11009174311927022,-0.5688073394495454,,,,,,,,
2025-07-02,IGRO,iShares International Dividend Growth ETF,ETF,ETF-Foreign Large Blend,ETF,0.0,0.0,78.83,79.02,78.55,79.0,66300.0,,76.503,72.339,158839.71,102537.32,False,79.287,65.063,,0.21565393885576772,0.025316455696197497,-0.5696202531645606,,,,,,,,
2025-07-02,INTF,iShares International Equity Factor ETF,ETF,ETF-Foreign Large Blend,ETF,0.0,0.0,34.12,34.32,34.0334,34.32,158624.0,,32.848,30.823,236135.79,491559.4,True,34.32,27.147,,0.5861664712778514,0.0,-0.8350815850815849,,,,,,,,
2025-07-02,HYXU,iShares International High Yield Bond ETF,ETF,ETF-High Yield Bond,ETF,0.0,0.0,54.8,55.0992,54.8,55.08,12301.0,,52.839,50.194,12305.71,10622.2,False,55.08,45.965,,0.5109489051094911,0.03485838779957333,-0.5083514887436477,,,,,,,,
2025-07-02,IDV,iShares International Select Dividend ETF,ETF,ETF-Foreign Large Value,ETF,0.0,0.0,34.58,34.785,34.5125,34.76,891446.0,,32.866,30.017,814320.21,782938.96,True,34.76,26.102,,0.5205320994794671,0.07192174913693493,-0.7120253164556823,,,,,,,,
2025-07-02,ISCF,iShares International SmallCap Equity Factor ETF,ETF,ETF-Foreign Small/Mid Blend,ETF,0.0,0.0,38.52,38.78,38.4991,38.78,41322.0,,36.627,34.01,53138.86,44365.36,False,38.8,29.646,,0.6749740394600156,0.0,-0.7243424445590577,,,,,,,,
2025-07-02,IGOV,iShares International Treasury Bond ETF,ETF,ETF-Global Bond,ETF,0.0,0.0,43.2,43.2,42.79,43.07,303000.0,,41.849,40.599,343600.0,534358.0,True,43.19,37.39,,-0.3009259259259318,0.30183422335733123,-0.6501044810773187,,,,,,,,
2025-07-02,LQDW,iShares Investment Grade Corporate Bond BuyWrite Strategy ETF,ETF,ETF-Derivative Income,ETF,0.0,0.0,25.35,25.35,25.21,25.26,53600.0,,24.933,24.534,47050.0,45404.0,False,25.26,23.857,,-0.355029585798816,0.35629453681710155,-0.19794140934283733,,,,,,,,
2025-07-02,IGEB,iShares Investment Grade Systematic Bond ETF,ETF,ETF-Corporate Bond,ETF,0.0,0.0,45.18,45.3091,45.17,45.3,167800.0,,44.486,43.799,359906.93,203132.16,False,45.3,42.253,,0.265604249667989,0.020088300220758634,-0.2869757174392836,,,,,,,,
2025-07-02,BEMB,iShares J.P. Morgan Broad USD Emerging Markets Bond ETF,ETF,ETF-Emerging Markets Bond,ETF,0.0,0.0,52.75,52.825,52.728,52.825,1400.0,,51.78,50.75,1485.71,1958.0,False,52.825,48.53,,0.14218009478673524,0.0,-0.18362517747278997,,,,,,,,
2025-07-02,CEMB,iShares J.P. Morgan EM Corporate Bond ETF,ETF,ETF-Emerging Markets Bond,ETF,0.0,0.0,45.17,45.27,45.1614,45.25,27870.0,,44.569,43.779,33275.36,42741.52,True,45.25,42.058,,0.17710870046490657,0.04419889502763122,-0.1958011049723747,,,,,,,,
2025-07-02,EMHY,iShares J.P. Morgan EM High Yield Bond ETF,ETF,ETF-Emerging Markets Bond,ETF,0.0,0.0,38.71,38.78,38.7,38.76,66100.0,,37.934,36.954,52750.0,74374.0,False,38.85,34.571,,0.12916559028674027,0.05159958720331045,-0.15479876160989467,,,,,,,,
2025-07-02,LEMB,iShares J.P. Morgan EM Local Currency Bond ETF,ETF,ETF-Emerging-Markets Local-Currency Bond,ETF,0.0,0.0,40.44,40.57,40.33,40.52,49098.0,,39.229,37.893,61184.21,73830.96,True,40.52,35.88,,0.19782393669635362,0.12339585389930195,-0.468904244817386,,,,,,,,
2025-07-02,EMB,iShares JP Morgan USD Emerging Markets Bond ETF,ETF,ETF-Emerging Markets Bond,ETF,0.0,0.0,92.21,92.34,92.04,92.33,10020748.0,,90.212,88.271,7027249.43,5768786.16,True,92.42,84.07,,0.1301377290966322,0.010830715910327214,-0.3140907613993199,,,,,,,,
2025-07-02,JPXN,iShares JPX-Nikkei 400 ETF,ETF,ETF-Japan Stock,ETF,0.0,0.0,79.32,79.58,79.32,79.56,4068.0,,77.066,74.037,3850.36,3879.36,False,80.36,65.529,,0.30257186081695553,0.025138260432373077,-0.30165912518854837,,,,,,,,
2025-07-02,TWOX,iShares Large Cap Accelerated Outcome ETF,ETF,,ETF,0.0,0.0,25.28,25.321,25.28,25.321,300.0,,24.664,0.0,442.64,727.72,False,0.0,0.0,,0.16218354430379892,0.0,-0.16192093519213446,,,,,,,,
2025-07-02,BLCR,iShares Large Cap Core Active ETF,ETF,ETF-Large Blend,ETF,0.0,0.0,36.22,36.22,36.22,36.22,64.0,,34.003,32.42,618.86,555.28,False,36.56,27.355,,0.0,0.0,0.0,,,,,,,,
2025-07-02,IVVB,iShares Large Cap Deep Buffer ETF,ETF,ETF-Defined Outcome,ETF,0.0,0.0,31.01,31.09,31.01,31.076,51800.0,,30.386,29.883,18414.29,20279.66,False,31.535,27.41,,0.2128345694937083,0.04505084309434723,-0.2123825460162149,,,,,,,,
2025-07-02,BGRO,iShares Large Cap Growth Active ETF,ETF,ETF-Large Growth,ETF,0.0,0.0,36.308,36.308,36.308,36.308,200.0,,34.122,32.801,214.29,235.86,False,36.659,26.931,,0.0,0.0,0.0,,,,,,,,
2025-07-02,DMAX,iShares Large Cap Max Buffer Dec ETF,ETF,,ETF,0.0,0.0,25.76,25.84,25.76,25.82,2200.0,,25.422,0.0,7755.29,18977.48,False,0.0,0.0,,0.23291925465838012,0.07745933384972724,-0.2323780015491817,,,,,,,,
2025-07-02,MAXJ,iShares Large Cap Max Buffer Jun ETF,ETF,ETF-Defined Outcome,ETF,0.0,0.0,27.51,27.52,27.45,27.52,194458.0,,26.71,26.046,148072.21,59749.1,False,27.52,24.615,,0.03635041802980011,0.0,-0.2543604651162801,,,,,,,,
2025-07-02,MMAX,iShares Large Cap Max Buffer Mar ETF,ETF,,ETF,0.0,0.0,25.67,25.71,25.66,25.695,9100.0,,25.348,0.0,2957.14,15378.0,False,0.0,0.0,,0.0973899493572208,0.05837711617046339,-0.13621327106440997,,,,,,,,
2025-07-02,SMAX,iShares Large Cap Max Buffer Sep ETF,ETF,ETF-Defined Outcome,ETF,0.0,0.0,26.041,26.09,26.04,26.075,22800.0,,25.625,0.0,13992.86,14010.48,False,0.0,0.0,,0.13056334242156184,0.05752636625120065,-0.13422818791946364,,,,,,,,
2025-07-02,IVVM,iShares Large Cap Moderate Buffer ETF,ETF,ETF-Defined Outcome,ETF,0.0,0.0,32.34,32.58,32.34,32.44,77700.0,,31.654,30.63,37207.14,23204.66,False,32.44,27.71,,0.30921459492886305,0.4315659679408156,-0.30826140567199234,,,,,,,,
2025-07-02,BLCV,iShares Large Cap Value Active ETF,ETF,ETF-Large Value,ETF,0.0,0.0,34.79,34.89,34.684,34.85,47500.0,,33.157,32.16,6821.43,13098.0,False,34.85,28.95,,0.17246335153780476,0.11477761836441648,-0.4763271162123498,,,,,,,,
2025-07-02,ILF,iShares Latin America 40 ETF,ETF,ETF-Latin America Stock,ETF,1267.284992,1.1001,26.23,26.535,26.15,26.51,1066925.0,,24.928,23.841,1890422.36,1952090.64,True,26.51,20.39,,1.0674799847502903,0.09430403621274454,-1.3579781214636097,,,,,,,,
2025-07-02,IRTR,iShares LifePath Retirement ETF,ETF,ETF-Target-Date Retirement,ETF,0.0,0.0,29.5,29.574,29.5,29.574,1500.0,,28.828,28.119,13142.86,8932.0,False,29.574,26.772,,0.2508474576271241,0.0,-0.2502197876513208,,,,,,,,
2025-07-02,ITDB,iShares LifePath Target Date 2030 ETF,ETF,ETF-Target-Date 2030,ETF,0.0,0.0,31.43,31.51,31.3999,31.4722,22396.0,,30.536,29.769,9892.57,8559.08,False,31.472,27.77,,0.1342666242443561,0.12010599830962157,-0.2297265523223735,,,,,,,,
2025-07-02,ITDC,iShares LifePath Target Date 2035 ETF USD,ETF,ETF-Target-Date 2035,ETF,0.0,0.0,32.15,32.24,32.11,32.24,8071.0,,31.132,30.259,13485.57,14130.0,False,32.24,27.76,,0.2799377916018769,0.0,-0.40322580645162076,,,,,,,,
2025-07-02,ITDD,iShares LifePath Target Date 2040 ETF,ETF,ETF-Target-Date 2040,ETF,0.0,0.0,32.98,33.07,32.95,33.07,3500.0,,31.83,30.85,6500.0,9140.02,False,33.07,27.83,,0.27289266221953734,0.0,-0.3628666465074008,,,,,,,,
2025-07-02,ITDE,iShares LifePath Target Date 2045 ETF USD,ETF,ETF-Target-Date 2045,ETF,0.0,0.0,33.63,33.725,33.62,33.725,4900.0,,32.321,31.258,7114.29,7486.12,False,33.725,27.655,,0.2824858757062113,0.0,-0.31134173461824755,,,,,,,,
2025-07-02,ITDF,iShares LifePath Target Date 2050 ETF USD,ETF,ETF-Target-Date 2050,ETF,0.0,0.0,34.1,34.33,34.1,34.33,6025.0,,32.789,31.62,3462.36,6630.08,False,34.33,27.73,,0.6744868035190523,0.0,-0.669967958054171,,,,,,,,
2025-07-02,ITDG,iShares LifePath Target Date 2055 ETF,ETF,ETF-Target-Date 2055,ETF,0.0,0.0,34.6036,34.634,34.6036,34.634,1097.0,,33.002,31.772,3305.43,4544.8,False,34.634,27.621,,0.0878521309921517,0.0,-0.08777501876768552,,,,,,,,
2025-07-02,ITDH,iShares LifePath Target Date 2060 ETF USD,ETF,ETF-Target-Date 2060,ETF,0.0,0.0,34.44,34.5878,34.44,34.5878,1192.0,,32.957,31.717,9456.57,6337.98,False,34.588,27.72,,0.42915214866435464,0.0,-0.4273183029854564,,,,,,,,
2025-07-02,ITDI,iShares LifePath Target Date 2065 ETF,ETF,ETF-Target-Date 2065+,ETF,0.0,0.0,34.57,34.5839,34.5699,34.5839,1861.0,,32.946,31.708,1171.43,2653.9,False,34.584,27.66,,0.04020827306913387,0.0,-0.040481264403386834,,,,,,,,
2025-07-02,ITDJ,iShares LifePath Target Date 2070 ETF,Common Stock,,ETF,0.0,0.0,26.82,26.827,26.82,26.827,300.0,,25.561,0.0,816.64,2899.82,False,0.0,0.0,,0.026099925428789895,0.0,-0.02609311514519495,,,,,,,,
2025-07-02,ILIT,iShares Lithium Miners and Producers ETF,ETF,ETF-Natural Resources,ETF,0.0,0.0,8.07,8.201,8.07,8.195,10200.0,,7.714,8.677,8270.79,4922.06,True,11.912,6.413,,1.5489467162329615,0.07321537522880082,-1.5253203172666259,,,,,,,,
2025-07-02,LMUB,iShares Long-Term National Muni Bond ETF,Common Stock,,ETF,0.0,0.0,48.61,48.75,48.5,48.64,15000.0,,48.481,0.0,2978.57,3122.0,False,0.0,0.0,,0.06171569635877625,0.22615131578947253,-0.2878289473684222,,,,,,,,
2025-07-02,BELT,iShares Long-Term U.S. Equity Active ETF,ETF,ETF-Large Growth,ETF,0.0,0.0,32.28,32.335,32.28,32.335,300.0,,30.702,29.952,1442.86,1106.9,False,32.666,24.571,,0.1703841387856249,0.0,-0.17009432503479113,,,,,,,,
2025-07-02,ISMF,iShares Managed Futures Active ETF,ETF,,ETF,0.0,0.0,24.64,24.64,24.64,24.64,100.0,,24.658,0.0,1046.79,1075.18,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,MBB,iShares MBS ETF,ETF,ETF-Intermediate Government,ETF,0.0,0.0,93.27,93.43,93.2375,93.42,2620470.0,,92.251,91.135,2650497.36,3125298.74,True,93.568,87.969,,0.16082341588935958,0.010704345964467047,-0.19535431385142854,,,,,,,,
2025-07-02,IWC,iShares Micro-Cap ETF,ETF,ETF-Small Blend,ETF,0.0,0.0,129.12,131.5781,127.25,131.5,108290.0,,121.204,120.122,40290.86,45714.04,True,137.761,97.172,,1.8432465923172208,0.05939163498099336,-3.2319391634980987,,,,,,,,
2025-07-02,ILCG,iShares Morningstar Growth ETF,ETF,ETF-Large Growth,ETF,0.0,0.0,95.7,96.4,95.7,96.34,154200.0,,90.768,86.459,92210.07,76777.3,True,96.9,72.293,,0.6687565308254969,0.062279427029273686,-0.664313888312228,,,,,,,,
2025-07-02,IMCB,iShares Morningstar Mid-Cap ETF,ETF,ETF-Mid-Cap Blend,ETF,0.0,0.0,79.94,80.53,79.94,80.53,12096.0,,76.835,74.951,19546.21,24885.16,False,81.285,65.192,,0.7380535401551206,0.0,-0.7326462188004512,,,,,,,,
2025-07-02,IMCG,iShares Morningstar Mid-Cap Growth ETF,ETF,ETF-Mid-Cap Growth,ETF,0.0,0.0,80.15,80.54,79.94,80.46,92500.0,,76.782,73.951,120611.57,134874.6,True,81.0,63.249,,0.3867747972551317,0.09942828734776597,-0.6462838677603729,,,,,,,,
2025-07-02,IMCV,iShares Morningstar Mid-Cap Value ETF,ETF,ETF-Mid-Cap Value,ETF,0.0,0.0,77.2,77.54,76.93,77.45,13800.0,,74.045,73.234,19078.57,24216.0,False,79.533,64.717,,0.3238341968911917,0.11620400258231557,-0.6714009038089038,,,,,,,,
2025-07-02,IYLD,iShares Morningstar Multi-Asset Income ETF,ETF,ETF-Global Moderately Conservative Allocation,ETF,0.0,0.0,20.62,20.71,20.58,20.7,7700.0,,20.203,19.678,16442.86,29032.0,False,20.7,18.872,,0.38797284190105863,0.04830917874396891,-0.5797101449275411,,,,,,,,
2025-07-02,ISCV,iShares Morningstar Small Cap Value ETF,ETF,ETF-Small Value,ETF,0.0,0.0,63.03,63.7,62.9,63.69,20200.0,,59.876,60.159,22594.5,19162.94,False,68.471,51.115,,1.047120418848162,0.015701051970490053,-1.2403831056680783,,,,,,,,
2025-07-02,ISCB,iShares Morningstar Small-Cap ETF,ETF,ETF-Small Blend,ETF,0.0,0.0,58.84,59.56,58.84,59.56,3700.0,,56.326,56.205,4565.5,7138.48,False,63.65,46.96,,1.2236573759347364,0.0,-1.2088650100738731,,,,,,,,
2025-07-02,ISCG,iShares Morningstar Small-Cap Growth ETF,ETF,ETF-Small Growth,ETF,0.0,0.0,49.89,50.235,49.6501,50.19,17047.0,,47.765,47.431,31546.21,40616.94,False,53.727,39.374,,0.6013229104028807,0.08965929468021858,-1.0757122932855068,,,,,,,,
2025-07-02,ILCB,iShares Morningstar U.S. Equity ETF,ETF,ETF-Large Blend,ETF,0.0,0.0,85.57,86.08,85.57,86.08,16700.0,,81.697,79.121,18295.14,18342.42,False,86.08,68.43,,0.5960032721748336,0.0,-0.5924721189591138,,,,,,,,
2025-07-02,ILCV,iShares Morningstar Value ETF,ETF,ETF-Large Value,ETF,0.0,0.0,84.21,84.54,84.0,84.54,17800.0,,80.999,79.836,32544.14,40737.04,False,84.54,71.805,,0.39187744923407264,0.0,-0.6387508871540173,,,,,,,,
2025-07-02,REM,iShares Mortgage Real Estate ETF,ETF,ETF-Real Estate,ETF,0.0,0.0,21.61,21.98,21.61,21.95,569860.0,,20.999,21.083,478782.21,442951.02,True,22.986,18.641,,1.5733456732993978,0.1366742596810986,-1.5489749430523911,,,,,,,,
2025-07-02,ACWI,iShares MSCI ACWI ETF,ETF,ETF-Global Large-Stock Blend,ETF,0.0,0.0,128.42,129.06,128.19,129.05,2084809.0,,122.863,118.076,3654583.07,3154215.32,True,129.05,102.796,,0.49057779162126147,0.007748934521496245,-0.6664083688492938,,,,,,,,
2025-07-02,ACWX,iShares MSCI ACWI ex U.S. ETF,ETF,ETF-Foreign Large Blend,ETF,0.0,0.0,60.77,61.15,60.66,61.09,746200.0,,58.54,55.424,1051426.29,1184878.78,True,61.09,48.786,,0.5265756129669249,0.09821574725813581,-0.7038795220167078,,,,,,,,
2025-07-02,CRBN,iShares MSCI ACWI Low Carbon Target ETF,ETF,ETF-Global Large-Stock Blend,ETF,0.0,0.0,211.02,212.1971,210.99,212.197,8355.0,,201.86,193.653,9809.14,8781.16,True,212.197,168.794,,0.5577670362998732,4.712601969081545e-05,-0.5688110576492569,,,,,,,,
2025-07-02,VEGI,iShares MSCI Agriculture Producers ETF,ETF,ETF-Natural Resources,ETF,0.0,0.0,40.69,41.24,40.69,41.24,9569.0,,39.376,37.345,22620.36,16345.98,True,41.24,33.098,,1.351683460309669,0.0,-1.333656644034928,,,,,,,,
2025-07-02,AAXJ,iShares MSCI All Country Asia ex Japan ETF,ETF,ETF-Pacific/Asia ex-Japan Stk,ETF,0.0,0.0,82.39,83.07,82.39,83.06,703900.0,,78.641,74.811,658242.29,495498.92,True,83.06,64.549,,0.8132054861026845,0.012039489525633162,-0.8066457982181576,,,,,,,,
2025-07-02,EWA,iShares MSCI Australia ETF,ETF,ETF-Miscellaneous Region,ETF,1572.828032,0.0,26.25,26.54,26.205,26.54,1674939.0,,25.348,24.595,1920401.21,1534367.92,True,26.54,20.506,,1.1047619047619015,0.0,-1.2622456669178632,,,,,,,,
2025-07-02,EWO,iShares MSCI Austria ETF,ETF,ETF-Miscellaneous Region,ETF,92.648,0.0,29.18,29.3632,29.11,29.29,19050.0,,27.56,24.206,86651.29,76756.48,False,29.4,19.583,,0.3769705277587369,0.24991464663707724,-0.6145442130419929,,,,,,,,
